product_id|customer_id|product_type|enrollment_date|limit
75778|54140|Savings|2023-05-24|0.0
75779|54140|Credit Card|2023-07-05|19000.0
75780|54141|Savings|2024-07-01|0.0
75781|54141|Credit Card|2024-09-14|73000.0
75782|54142|Savings|2024-06-03|0.0
75783|54142|Credit Card|2025-01-24|39000.0
75784|54143|Savings|2023-04-02|0.0
75785|54143|Credit Card|2023-04-02|51000.0
75786|54144|Savings|2024-12-05|0.0
75787|54144|Credit Card|2025-01-08|90000.0
75788|54145|Savings|2023-11-04|0.0
75789|54146|Savings|2023-11-26|0.0
75790|54147|Savings|2024-12-03|0.0
75791|54148|Savings|2023-12-15|0.0
75792|54149|Savings|2024-02-05|0.0
75793|54150|Savings|2023-03-15|0.0
75794|54151|Savings|2024-07-01|0.0
75795|54152|Savings|2023-10-30|0.0
75796|54152|Credit Card|2024-06-20|19000.0
75797|54153|Savings|2023-12-23|0.0
75798|54154|Savings|2024-06-28|0.0
75799|54154|Credit Card|2025-01-05|63000.0
75800|54155|Savings|2024-09-09|0.0
75801|54155|Credit Card|2025-01-24|73000.0
75802|54156|Savings|2023-06-20|0.0
75803|54157|Savings|2024-02-13|0.0
75804|54158|Savings|2024-07-09|0.0
75805|54159|Savings|2023-06-01|0.0
75806|54159|Credit Card|2023-08-26|49000.0
75807|54160|Savings|2023-06-27|0.0
75808|54161|Savings|2023-12-29|0.0
75809|54161|Credit Card|2024-09-24|63000.0
75810|54162|Savings|2023-12-29|0.0
75811|54162|Credit Card|2024-02-15|39000.0
75812|54163|Savings|2023-07-05|0.0
75813|54164|Savings|2023-07-15|0.0
75814|54165|Savings|2023-12-13|0.0
75815|54166|Savings|2024-02-05|0.0
75816|54166|Credit Card|2024-04-16|20000.0
75817|54167|Savings|2025-01-16|0.0
75818|54168|Savings|2023-12-05|0.0
75819|54168|Credit Card|2024-06-15|59000.0
75820|54169|Savings|2023-10-10|0.0
75821|54169|Credit Card|2025-01-05|94000.0
75822|54170|Savings|2023-07-28|0.0
75823|54170|Credit Card|2024-11-07|31000.0
75824|54171|Savings|2023-04-27|0.0
75825|54171|Credit Card|2023-09-02|15000.0
75826|54172|Savings|2024-01-29|0.0
75827|54173|Savings|2023-05-07|0.0
75828|54173|Credit Card|2024-04-28|58000.0
75829|54174|Savings|2024-10-02|0.0
75830|54175|Savings|2023-01-28|0.0
75831|54176|Savings|2023-09-12|0.0
75832|54176|Credit Card|2023-10-01|17000.0
75833|54177|Savings|2024-06-29|0.0
75834|54178|Savings|2023-03-20|0.0
75835|54178|Credit Card|2024-09-30|20000.0
75836|54179|Savings|2023-01-29|0.0
75837|54179|Credit Card|2024-04-30|16000.0
75838|54180|Savings|2023-06-10|0.0
75839|54180|Credit Card|2024-07-03|26000.0
75840|54181|Savings|2023-07-14|0.0
75841|54182|Savings|2023-04-30|0.0
75842|54183|Savings|2023-05-15|0.0
75843|54183|Credit Card|2023-06-08|23000.0
75844|54184|Savings|2024-05-26|0.0
75845|54185|Savings|2024-02-01|0.0
75846|54186|Savings|2023-09-16|0.0
75847|54187|Savings|2024-03-30|0.0
75848|54188|Savings|2024-06-01|0.0
75849|54189|Savings|2024-05-30|0.0
75850|54190|Savings|2024-10-10|0.0
75851|54190|Credit Card|2024-10-31|15000.0
75852|54191|Savings|2024-05-03|0.0
75853|54192|Savings|2023-10-21|0.0
75854|54193|Savings|2023-03-04|0.0
75855|54194|Savings|2024-09-04|0.0
75856|54195|Savings|2024-02-14|0.0
75857|54196|Savings|2023-08-18|0.0
75858|54197|Savings|2025-01-30|0.0
75859|54197|Credit Card|2025-01-30|90000.0
75860|54198|Savings|2024-07-20|0.0
75861|54199|Savings|2023-02-06|0.0
75862|54200|Savings|2024-10-02|0.0
75863|54201|Savings|2023-09-18|0.0
75864|54201|Credit Card|2024-01-07|47000.0
75865|54202|Savings|2024-09-23|0.0
75866|54202|Credit Card|2024-10-25|29000.0
75867|54203|Savings|2024-10-23|0.0
75868|54204|Savings|2024-02-12|0.0
75869|54205|Savings|2023-07-01|0.0
75870|54206|Savings|2023-08-24|0.0
75871|54206|Credit Card|2024-12-30|90000.0
75872|54207|Savings|2024-03-07|0.0
75873|54207|Credit Card|2024-09-15|30000.0
75874|54208|Savings|2023-01-15|0.0
75875|54209|Savings|2024-02-19|0.0
75876|54209|Credit Card|2024-07-18|69000.0
75877|54210|Savings|2023-01-07|0.0
75878|54211|Savings|2023-05-07|0.0
75879|54212|Savings|2024-08-10|0.0
75880|54212|Credit Card|2024-09-19|17000.0
75881|54213|Savings|2024-09-10|0.0
75882|54214|Savings|2023-10-28|0.0
75883|54215|Savings|2024-09-15|0.0
75884|54215|Credit Card|2024-09-26|86000.0
75885|54216|Savings|2024-10-03|0.0
75886|54216|Credit Card|2024-11-03|27000.0
75887|54217|Savings|2024-08-10|0.0
75888|54218|Savings|2023-08-03|0.0
75889|54218|Credit Card|2024-07-13|58000.0
75890|54219|Savings|2024-07-25|0.0
75891|54219|Credit Card|2024-11-01|70000.0
75892|54220|Savings|2024-03-29|0.0
75893|54221|Savings|2024-11-21|0.0
75894|54222|Savings|2025-01-12|0.0
75895|54223|Savings|2023-08-01|0.0
75896|54224|Savings|2024-02-14|0.0
75897|54224|Credit Card|2024-03-22|11000.0
75898|54225|Savings|2023-11-17|0.0
75899|54225|Credit Card|2023-12-15|88000.0
75900|54226|Savings|2024-04-26|0.0
75901|54226|Credit Card|2024-07-13|81000.0
75902|54227|Savings|2024-10-09|0.0
75903|54228|Savings|2024-01-30|0.0
75904|54228|Credit Card|2024-09-26|77000.0
75905|54229|Savings|2024-07-02|0.0
75906|54230|Savings|2023-08-13|0.0
75907|54231|Savings|2024-04-20|0.0
75908|54231|Credit Card|2024-08-19|18000.0
75909|54232|Savings|2023-08-13|0.0
75910|54232|Credit Card|2024-11-20|50000.0
75911|54233|Savings|2023-02-26|0.0
75912|54234|Savings|2023-06-29|0.0
75913|54234|Credit Card|2024-12-10|56000.0
75914|54235|Savings|2024-03-20|0.0
75915|54236|Savings|2023-07-23|0.0
75916|54237|Savings|2023-05-05|0.0
75917|54237|Credit Card|2024-04-26|78000.0
75918|54238|Savings|2024-03-14|0.0
75919|54239|Savings|2024-09-21|0.0
75920|54240|Savings|2024-11-28|0.0
75921|54241|Savings|2024-01-02|0.0
75922|54242|Savings|2023-10-05|0.0
75923|54242|Credit Card|2025-01-06|19000.0
75924|54243|Savings|2023-06-09|0.0
75925|54244|Savings|2023-02-07|0.0
75926|54245|Savings|2023-11-12|0.0
75927|54245|Credit Card|2024-04-07|78000.0
75928|54246|Savings|2024-12-05|0.0
75929|54246|Credit Card|2024-12-27|50000.0
75930|54247|Savings|2023-07-16|0.0
75931|54247|Credit Card|2024-03-20|27000.0
75932|54248|Savings|2023-03-17|0.0
75933|54249|Savings|2023-03-09|0.0
75934|54249|Credit Card|2024-02-12|81000.0
75935|54250|Savings|2024-04-09|0.0
75936|54251|Savings|2024-05-14|0.0
75937|54251|Credit Card|2024-11-11|87000.0
75938|54252|Savings|2024-07-28|0.0
75939|54252|Credit Card|2024-12-03|95000.0
75940|54253|Savings|2024-10-11|0.0
75941|54254|Savings|2023-05-30|0.0
75942|54255|Savings|2023-12-06|0.0
75943|54255|Credit Card|2024-12-16|58000.0
75944|54256|Savings|2023-10-30|0.0
75945|54257|Savings|2023-09-29|0.0
75946|54257|Credit Card|2024-02-17|68000.0
75947|54258|Savings|2023-11-26|0.0
75948|54259|Savings|2023-01-03|0.0
75949|54260|Savings|2023-06-09|0.0
75950|54260|Credit Card|2023-12-13|19000.0
75951|54261|Savings|2024-06-14|0.0
75952|54262|Savings|2023-01-28|0.0
75953|54263|Savings|2024-06-11|0.0
75954|54263|Credit Card|2024-08-27|90000.0
75955|54264|Savings|2023-12-10|0.0
75956|54264|Credit Card|2024-10-31|38000.0
75957|54265|Savings|2023-04-09|0.0
75958|54265|Credit Card|2024-08-13|25000.0
75959|54266|Savings|2023-11-15|0.0
75960|54266|Credit Card|2024-02-13|10000.0
75961|54267|Savings|2023-01-14|0.0
75962|54268|Savings|2023-02-19|0.0
75963|54269|Savings|2024-01-30|0.0
75964|54270|Savings|2024-02-21|0.0
75965|54270|Credit Card|2024-11-10|68000.0
75966|54271|Savings|2023-11-09|0.0
75967|54272|Savings|2024-10-06|0.0
75968|54272|Credit Card|2024-10-26|42000.0
75969|54273|Savings|2023-05-16|0.0
75970|54274|Savings|2023-08-29|0.0
75971|54274|Credit Card|2024-08-19|41000.0
75972|54275|Savings|2023-05-30|0.0
75973|54276|Savings|2023-04-05|0.0
75974|54277|Savings|2024-05-08|0.0
75975|54277|Credit Card|2025-01-07|91000.0
75976|54278|Savings|2024-04-14|0.0
75977|54278|Credit Card|2024-08-06|69000.0
75978|54279|Savings|2023-06-28|0.0
75979|54280|Savings|2023-08-14|0.0
75980|54281|Savings|2024-05-06|0.0
75981|54282|Savings|2024-07-17|0.0
75982|54283|Savings|2024-03-26|0.0
75983|54283|Credit Card|2025-01-02|18000.0
75984|54284|Savings|2023-10-15|0.0
75985|54285|Savings|2023-05-21|0.0
75986|54285|Credit Card|2023-06-27|56000.0
75987|54286|Savings|2023-07-09|0.0
75988|54287|Savings|2023-07-13|0.0
75989|54288|Savings|2024-07-12|0.0
75990|54288|Credit Card|2024-12-29|36000.0
75991|54289|Savings|2023-04-25|0.0
75992|54290|Savings|2023-09-06|0.0
75993|54290|Credit Card|2024-05-21|14000.0
75994|54291|Savings|2024-01-25|0.0
75995|54291|Credit Card|2024-06-22|34000.0
75996|54292|Savings|2023-11-17|0.0
75997|54293|Savings|2024-10-13|0.0
75998|54294|Savings|2023-02-23|0.0
75999|54294|Credit Card|2024-07-13|66000.0
76000|54295|Savings|2024-08-27|0.0
76001|54296|Savings|2023-06-12|0.0
76002|54297|Savings|2023-04-22|0.0
76003|54298|Savings|2023-12-09|0.0
76004|54299|Savings|2024-08-21|0.0
76005|54299|Credit Card|2024-12-18|46000.0
76006|54300|Savings|2023-01-26|0.0
76007|54301|Savings|2025-01-29|0.0
76008|54302|Savings|2023-01-17|0.0
76009|54302|Credit Card|2024-06-05|20000.0
76010|54303|Savings|2025-01-04|0.0
76011|54303|Credit Card|2025-01-10|45000.0
76012|54304|Savings|2025-01-13|0.0
76013|54304|Credit Card|2025-01-27|63000.0
76014|54305|Savings|2024-02-16|0.0
76015|54305|Credit Card|2024-05-05|90000.0
76016|54306|Savings|2024-08-28|0.0
76017|54306|Credit Card|2024-12-08|18000.0
76018|54307|Savings|2023-09-24|0.0
76019|54308|Savings|2024-07-15|0.0
76020|54309|Savings|2023-06-07|0.0
76021|54310|Savings|2024-01-17|0.0
76022|54311|Savings|2024-04-24|0.0
76023|54312|Savings|2023-01-25|0.0
76024|54313|Savings|2024-04-12|0.0
76025|54313|Credit Card|2024-05-26|98000.0
76026|54314|Savings|2023-03-01|0.0
76027|54314|Credit Card|2023-05-01|72000.0
76028|54315|Savings|2023-12-08|0.0
76029|54316|Savings|2024-10-21|0.0
76030|54317|Savings|2023-03-13|0.0
76031|54318|Savings|2023-12-04|0.0
76032|54319|Savings|2024-07-06|0.0
76033|54319|Credit Card|2024-08-14|88000.0
76034|54320|Savings|2024-06-20|0.0
76035|54321|Savings|2023-11-21|0.0
76036|54322|Savings|2024-06-06|0.0
76037|54323|Savings|2024-07-13|0.0
76038|54323|Credit Card|2024-07-16|18000.0
76039|54324|Savings|2024-02-09|0.0
76040|54325|Savings|2024-05-18|0.0
76041|54325|Credit Card|2024-10-27|10000.0
76042|54326|Savings|2025-01-18|0.0
76043|54327|Savings|2023-11-29|0.0
76044|54327|Credit Card|2024-11-15|10000.0
76045|54328|Savings|2023-02-05|0.0
76046|54328|Credit Card|2024-11-08|64000.0
76047|54329|Savings|2024-10-11|0.0
76048|54330|Savings|2024-04-05|0.0
76049|54330|Credit Card|2024-10-15|27000.0
76050|54331|Savings|2024-07-03|0.0
76051|54332|Savings|2024-12-16|0.0
76052|54333|Savings|2024-04-14|0.0
76053|54334|Savings|2023-12-18|0.0
76054|54334|Credit Card|2023-12-31|67000.0
76055|54335|Savings|2024-08-03|0.0
76056|54335|Credit Card|2024-11-21|34000.0
76057|54336|Savings|2023-09-22|0.0
76058|54337|Savings|2023-03-16|0.0
76059|54338|Savings|2023-02-15|0.0
76060|54339|Savings|2023-03-16|0.0
76061|54340|Savings|2023-06-10|0.0
76062|54341|Savings|2024-07-28|0.0
76063|54341|Credit Card|2024-10-17|56000.0
76064|54342|Savings|2024-12-18|0.0
76065|54342|Credit Card|2024-12-23|48000.0
76066|54343|Savings|2025-01-03|0.0
76067|54344|Savings|2024-11-15|0.0
76068|54345|Savings|2024-12-06|0.0
76069|54345|Credit Card|2024-12-07|49000.0
76070|54346|Savings|2024-05-24|0.0
76071|54347|Savings|2024-07-07|0.0
76072|54347|Credit Card|2024-08-14|30000.0
76073|54348|Savings|2023-11-16|0.0
76074|54348|Credit Card|2024-02-19|70000.0
76075|54349|Savings|2024-07-31|0.0
76076|54350|Savings|2024-12-09|0.0
76077|54350|Credit Card|2025-01-04|88000.0
76078|54351|Savings|2023-07-09|0.0
76079|54351|Credit Card|2023-07-29|10000.0
76080|54352|Savings|2024-11-01|0.0
76081|54353|Savings|2024-04-19|0.0
76082|54354|Savings|2024-02-28|0.0
76083|54354|Credit Card|2024-12-26|30000.0
76084|54355|Savings|2024-11-27|0.0
76085|54356|Savings|2023-02-15|0.0
76086|54357|Savings|2023-05-06|0.0
76087|54357|Credit Card|2023-09-02|73000.0
76088|54358|Savings|2024-05-26|0.0
76089|54359|Savings|2024-12-11|0.0
76090|54359|Credit Card|2024-12-20|77000.0
76091|54360|Savings|2023-01-19|0.0
76092|54360|Credit Card|2024-07-09|39000.0
76093|54361|Savings|2023-12-02|0.0
76094|54361|Credit Card|2024-12-15|93000.0
76095|54362|Savings|2024-05-08|0.0
76096|54363|Savings|2023-05-03|0.0
76097|54364|Savings|2024-12-24|0.0
76098|54365|Savings|2023-02-11|0.0
76099|54366|Savings|2023-11-02|0.0
76100|54366|Credit Card|2024-11-24|44000.0
76101|54367|Savings|2024-04-26|0.0
76102|54368|Savings|2025-01-30|0.0
76103|54369|Savings|2024-05-18|0.0
76104|54370|Savings|2023-10-26|0.0
76105|54371|Savings|2024-04-17|0.0
76106|54372|Savings|2024-01-22|0.0
76107|54373|Savings|2024-03-25|0.0
76108|54373|Credit Card|2024-05-03|49000.0
76109|54374|Savings|2024-06-28|0.0
76110|54375|Savings|2024-05-08|0.0
76111|54375|Credit Card|2024-12-26|34000.0
76112|54376|Savings|2024-02-09|0.0
76113|54377|Savings|2024-06-18|0.0
76114|54378|Savings|2024-02-19|0.0
76115|54379|Savings|2023-11-27|0.0
76116|54380|Savings|2024-11-22|0.0
76117|54381|Savings|2024-07-20|0.0
76118|54382|Savings|2025-01-24|0.0
76119|54383|Savings|2024-10-16|0.0
76120|54384|Savings|2023-10-18|0.0
76121|54384|Credit Card|2024-05-14|91000.0
76122|54385|Savings|2023-05-01|0.0
76123|54386|Savings|2024-09-04|0.0
76124|54387|Savings|2023-08-17|0.0
76125|54387|Credit Card|2024-10-09|11000.0
76126|54388|Savings|2024-04-11|0.0
76127|54388|Credit Card|2024-11-01|32000.0
76128|54389|Savings|2023-02-03|0.0
76129|54390|Savings|2023-06-23|0.0
76130|54391|Savings|2024-02-18|0.0
76131|54391|Credit Card|2025-01-30|22000.0
76132|54392|Savings|2023-03-12|0.0
76133|54392|Credit Card|2023-12-30|29000.0
76134|54393|Savings|2023-03-31|0.0
76135|54394|Savings|2023-11-10|0.0
76136|54394|Credit Card|2024-12-12|85000.0
76137|54395|Savings|2025-01-22|0.0
76138|54396|Savings|2024-06-25|0.0
76139|54397|Savings|2024-02-16|0.0
76140|54398|Savings|2023-03-10|0.0
76141|54398|Credit Card|2023-07-16|51000.0
76142|54399|Savings|2023-07-01|0.0
76143|54400|Savings|2024-03-13|0.0
76144|54401|Savings|2023-01-10|0.0
76145|54401|Credit Card|2023-01-14|82000.0
76146|54402|Savings|2024-08-01|0.0
76147|54403|Savings|2024-01-05|0.0
76148|54404|Savings|2024-09-28|0.0
76149|54405|Savings|2023-11-11|0.0
76150|54406|Savings|2025-01-23|0.0
76151|54407|Savings|2023-12-12|0.0
76152|54408|Savings|2024-02-14|0.0
76153|54409|Savings|2023-06-01|0.0
76154|54409|Credit Card|2024-11-06|62000.0
76155|54410|Savings|2024-06-21|0.0
76156|54410|Credit Card|2024-12-17|79000.0
76157|54411|Savings|2023-03-04|0.0
76158|54412|Savings|2023-08-01|0.0
76159|54413|Savings|2023-06-18|0.0
76160|54414|Savings|2023-08-12|0.0
76161|54414|Credit Card|2024-01-05|45000.0
76162|54415|Savings|2023-08-13|0.0
76163|54416|Savings|2025-01-10|0.0
76164|54417|Savings|2024-02-22|0.0
76165|54417|Credit Card|2024-06-29|69000.0
76166|54418|Savings|2024-07-30|0.0
76167|54419|Savings|2023-09-14|0.0
76168|54420|Savings|2025-01-24|0.0
76169|54420|Credit Card|2025-01-29|20000.0
76170|54421|Savings|2024-02-27|0.0
76171|54422|Savings|2023-04-17|0.0
76172|54423|Savings|2023-12-14|0.0
76173|54424|Savings|2023-08-11|0.0
76174|54425|Savings|2023-01-28|0.0
76175|54426|Savings|2024-01-25|0.0
76176|54426|Credit Card|2024-12-13|99000.0
76177|54427|Savings|2023-08-11|0.0
76178|54428|Savings|2024-03-15|0.0
76179|54428|Credit Card|2024-11-10|59000.0
76180|54429|Savings|2023-09-30|0.0
76181|54430|Savings|2024-03-27|0.0
76182|54431|Savings|2024-10-13|0.0
76183|54432|Savings|2024-07-10|0.0
76184|54433|Savings|2023-11-24|0.0
76185|54434|Savings|2024-10-15|0.0
76186|54435|Savings|2024-02-13|0.0
76187|54435|Credit Card|2024-07-19|34000.0
76188|54436|Savings|2024-08-03|0.0
76189|54437|Savings|2023-06-25|0.0
76190|54438|Savings|2024-11-05|0.0
76191|54438|Credit Card|2024-11-06|81000.0
76192|54439|Savings|2023-01-16|0.0
76193|54440|Savings|2023-10-26|0.0
76194|54440|Credit Card|2024-05-27|51000.0
76195|54441|Savings|2024-09-15|0.0
76196|54442|Savings|2023-10-08|0.0
76197|54443|Savings|2023-06-28|0.0
76198|54444|Savings|2024-06-12|0.0
76199|54444|Credit Card|2024-10-19|76000.0
76200|54445|Savings|2025-01-07|0.0
76201|54446|Savings|2023-10-14|0.0
76202|54447|Savings|2024-09-20|0.0
76203|54447|Credit Card|2024-11-01|45000.0
76204|54448|Savings|2024-09-09|0.0
76205|54449|Savings|2023-09-06|0.0
76206|54450|Savings|2024-07-31|0.0
76207|54450|Credit Card|2024-11-15|15000.0
76208|54451|Savings|2023-09-03|0.0
76209|54451|Credit Card|2024-01-12|16000.0
76210|54452|Savings|2024-08-10|0.0
76211|54452|Credit Card|2024-10-10|24000.0
76212|54453|Savings|2023-03-08|0.0
76213|54454|Savings|2023-07-18|0.0
76214|54455|Savings|2024-04-21|0.0
76215|54456|Savings|2023-10-08|0.0
76216|54457|Savings|2024-01-29|0.0
76217|54458|Savings|2024-03-16|0.0
76218|54459|Savings|2024-08-28|0.0
76219|54460|Savings|2023-02-16|0.0
76220|54461|Savings|2023-08-17|0.0
76221|54461|Credit Card|2024-02-02|74000.0
76222|54462|Savings|2025-01-30|0.0
76223|54462|Credit Card|2025-01-30|91000.0
76224|54463|Savings|2023-09-07|0.0
76225|54463|Credit Card|2024-06-24|96000.0
76226|54464|Savings|2024-01-10|0.0
76227|54464|Credit Card|2025-01-12|34000.0
76228|54465|Savings|2024-05-16|0.0
76229|54465|Credit Card|2024-06-15|98000.0
76230|54466|Savings|2024-10-07|0.0
76231|54467|Savings|2024-06-28|0.0
76232|54468|Savings|2025-01-18|0.0
76233|54469|Savings|2024-10-10|0.0
76234|54469|Credit Card|2024-12-26|69000.0
76235|54470|Savings|2024-01-14|0.0
76236|54471|Savings|2023-11-26|0.0
76237|54471|Credit Card|2024-10-12|44000.0
76238|54472|Savings|2024-12-10|0.0
76239|54473|Savings|2023-12-31|0.0
76240|54473|Credit Card|2024-03-11|89000.0
76241|54474|Savings|2024-11-15|0.0
76242|54474|Credit Card|2024-11-15|61000.0
76243|54475|Savings|2024-09-30|0.0
76244|54476|Savings|2024-12-24|0.0
76245|54477|Savings|2023-12-31|0.0
76246|54477|Credit Card|2024-05-18|10000.0
76247|54478|Savings|2025-01-29|0.0
76248|54479|Savings|2023-01-19|0.0
76249|54480|Savings|2024-09-02|0.0
76250|54481|Savings|2023-09-21|0.0
76251|54482|Savings|2023-01-16|0.0
76252|54483|Savings|2023-05-05|0.0
76253|54484|Savings|2023-11-02|0.0
76254|54485|Savings|2023-12-21|0.0
76255|54486|Savings|2024-03-31|0.0
76256|54487|Savings|2023-03-09|0.0
76257|54487|Credit Card|2023-06-02|88000.0
76258|54488|Savings|2023-12-02|0.0
76259|54489|Savings|2024-10-01|0.0
76260|54490|Savings|2024-04-13|0.0
76261|54491|Savings|2023-08-06|0.0
76262|54491|Credit Card|2024-09-29|24000.0
76263|54492|Savings|2023-09-24|0.0
76264|54492|Credit Card|2024-07-04|57000.0
76265|54493|Savings|2023-01-19|0.0
76266|54493|Credit Card|2024-10-31|93000.0
76267|54494|Savings|2023-12-23|0.0
76268|54495|Savings|2024-10-02|0.0
76269|54495|Credit Card|2024-12-03|94000.0
76270|54496|Savings|2023-05-29|0.0
76271|54497|Savings|2024-02-10|0.0
76272|54498|Savings|2024-07-15|0.0
76273|54499|Savings|2023-07-13|0.0
76274|54499|Credit Card|2024-03-10|11000.0
76275|54500|Savings|2024-03-12|0.0
76276|54501|Savings|2023-05-03|0.0
76277|54501|Credit Card|2024-11-15|69000.0
76278|54502|Savings|2023-07-12|0.0
76279|54503|Savings|2023-08-19|0.0
76280|54503|Credit Card|2024-12-24|33000.0
76281|54504|Savings|2024-02-09|0.0
76282|54504|Credit Card|2024-06-17|88000.0
76283|54505|Savings|2023-07-07|0.0
76284|54506|Savings|2023-04-19|0.0
76285|54507|Savings|2024-12-09|0.0
76286|54508|Savings|2023-03-29|0.0
76287|54509|Savings|2023-07-06|0.0
76288|54510|Savings|2023-05-02|0.0
76289|54511|Savings|2024-04-13|0.0
76290|54511|Credit Card|2024-10-18|27000.0
76291|54512|Savings|2024-05-31|0.0
76292|54513|Savings|2024-04-04|0.0
76293|54513|Credit Card|2024-05-24|87000.0
76294|54514|Savings|2023-07-01|0.0
76295|54515|Savings|2023-01-04|0.0
76296|54515|Credit Card|2023-05-23|88000.0
76297|54516|Savings|2023-10-22|0.0
76298|54517|Savings|2024-03-04|0.0
76299|54518|Savings|2023-04-18|0.0
76300|54519|Savings|2024-04-24|0.0
76301|54520|Savings|2023-11-19|0.0
76302|54520|Credit Card|2024-05-09|43000.0
76303|54521|Savings|2024-03-07|0.0
76304|54521|Credit Card|2024-09-22|93000.0
76305|54522|Savings|2024-01-28|0.0
76306|54523|Savings|2024-04-07|0.0
76307|54523|Credit Card|2024-08-08|94000.0
76308|54524|Savings|2023-08-11|0.0
76309|54524|Credit Card|2024-07-03|72000.0
76310|54525|Savings|2023-11-18|0.0
76311|54525|Credit Card|2024-12-25|22000.0
76312|54526|Savings|2023-05-11|0.0
76313|54527|Savings|2024-04-25|0.0
76314|54528|Savings|2023-01-10|0.0
76315|54529|Savings|2023-01-16|0.0
76316|54530|Savings|2023-08-14|0.0
76317|54530|Credit Card|2024-02-27|53000.0
76318|54531|Savings|2024-05-22|0.0
76319|54531|Credit Card|2024-10-16|11000.0
76320|54532|Savings|2024-06-12|0.0
76321|54532|Credit Card|2024-07-07|21000.0
76322|54533|Savings|2023-10-16|0.0
76323|54533|Credit Card|2024-03-01|52000.0
76324|54534|Savings|2023-10-14|0.0
76325|54535|Savings|2023-12-14|0.0
76326|54536|Savings|2023-01-09|0.0
76327|54536|Credit Card|2024-04-05|20000.0
76328|54537|Savings|2024-03-08|0.0
76329|54537|Credit Card|2024-04-04|47000.0
76330|54538|Savings|2023-07-18|0.0
76331|54539|Savings|2024-12-18|0.0
76332|54539|Credit Card|2025-01-04|87000.0
76333|54540|Savings|2024-09-06|0.0
76334|54540|Credit Card|2024-12-24|53000.0
76335|54541|Savings|2023-07-03|0.0
76336|54542|Savings|2023-05-05|0.0
76337|54543|Savings|2024-08-18|0.0
76338|54544|Savings|2024-08-29|0.0
76339|54544|Credit Card|2024-09-22|67000.0
76340|54545|Savings|2025-01-19|0.0
76341|54546|Savings|2023-08-03|0.0
76342|54546|Credit Card|2024-05-11|57000.0
76343|54547|Savings|2023-11-05|0.0
76344|54548|Savings|2023-09-17|0.0
76345|54548|Credit Card|2024-05-16|22000.0
76346|54549|Savings|2023-07-27|0.0
76347|54550|Savings|2024-02-09|0.0
76348|54550|Credit Card|2024-11-15|14000.0
76349|54551|Savings|2023-03-01|0.0
76350|54552|Savings|2024-12-20|0.0
76351|54552|Credit Card|2025-01-26|30000.0
76352|54553|Savings|2024-12-16|0.0
76353|54554|Savings|2023-01-24|0.0
76354|54555|Savings|2024-02-03|0.0
76355|54556|Savings|2024-10-25|0.0
76356|54556|Credit Card|2024-11-04|45000.0
76357|54557|Savings|2023-09-28|0.0
76358|54558|Savings|2024-07-13|0.0
76359|54558|Credit Card|2024-09-09|87000.0
76360|54559|Savings|2024-12-07|0.0
76361|54560|Savings|2023-11-29|0.0
76362|54561|Savings|2023-01-29|0.0
76363|54561|Credit Card|2023-08-04|92000.0
76364|54562|Savings|2024-05-31|0.0
76365|54562|Credit Card|2024-07-15|59000.0
76366|54563|Savings|2024-04-13|0.0
76367|54563|Credit Card|2024-05-09|34000.0
76368|54564|Savings|2024-03-25|0.0
76369|54565|Savings|2023-09-25|0.0
76370|54566|Savings|2023-10-17|0.0
76371|54567|Savings|2023-12-20|0.0
76372|54567|Credit Card|2024-03-19|55000.0
76373|54568|Savings|2024-06-19|0.0
76374|54568|Credit Card|2025-01-25|21000.0
76375|54569|Savings|2023-11-07|0.0
76376|54569|Credit Card|2024-11-06|20000.0
76377|54570|Savings|2023-06-17|0.0
76378|54570|Credit Card|2023-10-19|49000.0
76379|54571|Savings|2025-01-25|0.0
76380|54572|Savings|2024-10-01|0.0
76381|54573|Savings|2023-03-20|0.0
76382|54574|Savings|2023-01-18|0.0
76383|54575|Savings|2023-03-08|0.0
76384|54576|Savings|2023-12-16|0.0
76385|54577|Savings|2023-08-31|0.0
76386|54578|Savings|2024-09-15|0.0
76387|54578|Credit Card|2024-11-22|56000.0
76388|54579|Savings|2024-06-03|0.0
76389|54580|Savings|2024-10-15|0.0
76390|54580|Credit Card|2024-11-05|27000.0
76391|54581|Savings|2024-02-20|0.0
76392|54581|Credit Card|2024-11-03|70000.0
76393|54582|Savings|2024-01-14|0.0
76394|54582|Credit Card|2024-06-02|96000.0
76395|54583|Savings|2023-02-13|0.0
76396|54583|Credit Card|2024-06-15|94000.0
76397|54584|Savings|2023-12-27|0.0
76398|54585|Savings|2024-05-21|0.0
76399|54585|Credit Card|2025-01-18|93000.0
76400|54586|Savings|2023-05-31|0.0
76401|54587|Savings|2024-05-29|0.0
76402|54587|Credit Card|2024-06-24|59000.0
76403|54588|Savings|2023-07-28|0.0
76404|54589|Savings|2024-12-21|0.0
76405|54590|Savings|2024-03-06|0.0
76406|54591|Savings|2024-10-05|0.0
76407|54592|Savings|2023-08-27|0.0
76408|54593|Savings|2024-06-01|0.0
76409|54594|Savings|2024-10-30|0.0
76410|54595|Savings|2023-04-01|0.0
76411|54596|Savings|2024-01-06|0.0
76412|54596|Credit Card|2024-12-20|61000.0
76413|54597|Savings|2024-09-10|0.0
76414|54597|Credit Card|2024-12-05|47000.0
76415|54598|Savings|2023-06-18|0.0
76416|54599|Savings|2023-11-26|0.0
