interaction_id|customer_id|interaction_type|interaction_date
129703|5037|Email|2025-06-27
129704|85322|Chat|2025-06-29
129705|40779|Chat|2025-06-24
129706|96167|Chat|2025-06-25
129707|22799|Chat|2025-06-29
129708|42434|Email|2025-06-28
129709|41513|Call|2025-06-29
129710|89908|Call|2025-06-28
129711|49752|Email|2025-06-25
129712|31821|Call|2025-06-28
129713|13584|Chat|2025-06-26
129714|95959|Call|2025-06-27
129715|99917|Chat|2025-06-27
129716|471|Email|2025-06-28
129717|79035|Call|2025-06-30
129718|50326|Email|2025-06-29
129719|23723|Email|2025-06-24
129720|79846|Email|2025-06-27
129721|47303|Chat|2025-06-27
129722|69396|Email|2025-06-28
129723|55518|Chat|2025-06-28
129724|45940|Chat|2025-06-25
129725|29755|Email|2025-06-27
129726|43044|Email|2025-06-27
129727|33894|Email|2025-07-02
129728|95456|Chat|2025-06-26
129729|98340|Chat|2025-07-01
129730|69662|Chat|2025-06-27
129731|98492|Email|2025-07-02
129732|95430|Chat|2025-06-25
129733|47767|Email|2025-06-29
129734|93778|Email|2025-06-27
129735|18565|Email|2025-07-02
129736|60299|Chat|2025-06-26
129737|44741|Email|2025-06-28
129738|35600|Email|2025-06-26
129739|21944|Call|2025-06-26
129740|30296|Chat|2025-07-01
129741|89853|Chat|2025-06-26
129742|99582|Chat|2025-06-26
129743|68711|Chat|2025-06-26
129744|73863|Chat|2025-06-24
129745|70395|Chat|2025-06-25
129746|26573|Chat|2025-06-27
129747|79190|Chat|2025-06-26
129748|64638|Chat|2025-06-25
129749|43708|Chat|2025-06-29
129750|40804|Chat|2025-06-26
129751|37959|Call|2025-06-25
129752|31974|Chat|2025-06-27
129753|99843|Chat|2025-06-26
129754|1669|Email|2025-06-25
129755|80368|Email|2025-06-28
129756|86547|Call|2025-06-24
129757|77503|Email|2025-06-28
129758|24254|Email|2025-06-26
129759|37287|Chat|2025-06-27
129760|66337|Call|2025-06-25
129761|41161|Email|2025-06-25
129762|85617|Chat|2025-06-30
129763|10698|Email|2025-06-28
129764|28456|Call|2025-06-27
129765|30151|Chat|2025-06-25
129766|38776|Chat|2025-06-24
129767|21252|Chat|2025-06-28
129768|65988|Chat|2025-06-26
129769|26513|Chat|2025-06-25
129770|39975|Chat|2025-06-28
129771|93779|Chat|2025-06-23
129772|6421|Chat|2025-06-27
129773|66109|Chat|2025-06-25
129774|23638|Chat|2025-06-28
129775|41857|Chat|2025-06-29
129776|95655|Email|2025-06-23
129777|60021|Chat|2025-06-26
129778|29255|Chat|2025-06-27
129779|170|Chat|2025-06-25
129780|71216|Chat|2025-06-28
129781|39018|Email|2025-06-29
129782|64049|Chat|2025-06-29
129783|50336|Chat|2025-06-30
129784|91790|Email|2025-06-28
129785|39592|Chat|2025-06-28
129786|69172|Chat|2025-06-28
129787|61875|Email|2025-06-29
129788|49519|Chat|2025-06-28
129789|49780|Chat|2025-06-28
129790|9281|Chat|2025-06-27
129791|63476|Email|2025-06-26
129792|60270|Chat|2025-06-26
129793|55115|Chat|2025-06-29
129794|67499|Email|2025-07-02
129795|24866|Email|2025-06-28
129796|96807|Chat|2025-06-29
129797|41210|Chat|2025-06-25
129798|42270|Chat|2025-06-24
129799|50667|Chat|2025-06-26
129800|48209|Call|2025-06-27
129801|2737|Chat|2025-06-26
129802|2832|Email|2025-06-27
129803|26535|Chat|2025-06-28
129804|54425|Email|2025-06-26
129805|56593|Chat|2025-06-30
129806|36379|Email|2025-06-26
129807|7484|Email|2025-06-28
129808|69071|Chat|2025-06-30
129809|67202|Chat|2025-06-23
129810|95543|Chat|2025-06-27
129811|69473|Chat|2025-06-29
129812|11273|Email|2025-06-26
129813|56442|Email|2025-06-27
129814|68763|Email|2025-06-29
129815|92408|Email|2025-06-25
129816|78373|Chat|2025-06-26
129817|54273|Email|2025-06-27
129818|17997|Chat|2025-06-25
129819|71884|Chat|2025-06-27
129820|36153|Email|2025-06-26
129821|91678|Email|2025-06-27
129822|43974|Call|2025-07-01
129823|74044|Email|2025-06-27
129824|20177|Chat|2025-06-27
129825|86975|Email|2025-06-29
129826|91654|Chat|2025-06-30
129827|95912|Chat|2025-06-29
129828|64557|Chat|2025-06-27
129829|60887|Email|2025-06-30
129830|42152|Chat|2025-06-27
129831|14987|Chat|2025-06-29
129832|79110|Email|2025-06-26
129833|93750|Chat|2025-06-26
129834|94091|Email|2025-06-26
129835|53970|Chat|2025-06-28
129836|8051|Chat|2025-06-22
129837|56643|Email|2025-06-26
129838|17374|Email|2025-06-26
129839|63028|Chat|2025-06-27
129840|22722|Chat|2025-07-01
129841|69170|Call|2025-06-29
129842|86478|Chat|2025-06-25
129843|21153|Chat|2025-06-28
129844|34172|Chat|2025-06-25
129845|13890|Chat|2025-06-29
129846|72172|Chat|2025-06-22
129847|25212|Email|2025-06-28
129848|59682|Email|2025-06-25
129849|28945|Email|2025-06-28
129850|10151|Call|2025-06-24
129851|71888|Call|2025-06-28
129852|34653|Email|2025-06-27
129853|47299|Chat|2025-06-24
129854|75285|Chat|2025-06-27
129855|63353|Chat|2025-06-27
129856|51623|Chat|2025-06-25
129857|66025|Email|2025-06-27
129858|46411|Email|2025-06-30
129859|32890|Chat|2025-06-26
129860|81710|Chat|2025-07-01
129861|85211|Chat|2025-06-26
129862|71630|Call|2025-06-28
129863|25071|Email|2025-06-24
129864|63670|Chat|2025-06-27
129865|45925|Email|2025-06-23
129866|32954|Chat|2025-06-28
129867|90567|Chat|2025-06-25
129868|16021|Chat|2025-06-26
129869|4850|Chat|2025-06-26
129870|27588|Chat|2025-06-23
129871|89309|Email|2025-06-24
129872|84212|Chat|2025-06-24
129873|57486|Chat|2025-06-28
129874|76073|Email|2025-06-24
129875|70365|Email|2025-06-29
129876|29544|Chat|2025-06-27
129877|9375|Chat|2025-06-26
129878|62849|Chat|2025-06-25
129879|35461|Chat|2025-06-25
129880|53527|Chat|2025-06-26
129881|95375|Chat|2025-06-23
129882|95913|Chat|2025-06-27
129883|19729|Call|2025-06-28
129884|40745|Chat|2025-06-27
129885|73643|Chat|2025-06-28
129886|16208|Email|2025-06-23
129887|72250|Email|2025-06-26
129888|74133|Chat|2025-06-30
129889|86462|Chat|2025-06-28
129890|95090|Email|2025-06-28
129891|78974|Chat|2025-06-29
129892|97264|Chat|2025-06-28
129893|4747|Chat|2025-06-27
129894|14845|Chat|2025-06-26
129895|24977|Email|2025-06-30
129896|33168|Call|2025-06-25
129897|49308|Chat|2025-06-28
129898|7897|Email|2025-06-29
129899|92613|Chat|2025-06-29
129900|58958|Chat|2025-06-26
129901|59460|Chat|2025-06-24
129902|54814|Chat|2025-06-27
129903|19582|Chat|2025-06-30
129904|81223|Chat|2025-06-24
129905|10286|Call|2025-06-26
129906|4837|Chat|2025-06-28
129907|88078|Chat|2025-06-27
129908|78351|Chat|2025-06-26
129909|90929|Chat|2025-06-24
129910|40811|Chat|2025-07-01
129911|84335|Email|2025-06-29
129912|6083|Chat|2025-06-29
129913|95521|Chat|2025-06-26
129914|3074|Chat|2025-06-27
129915|15625|Email|2025-06-20
129916|37633|Chat|2025-06-30
129917|7678|Chat|2025-06-26
129918|13868|Chat|2025-06-24
129919|46072|Email|2025-06-30
129920|17594|Call|2025-06-29
129921|21490|Chat|2025-06-29
129922|1363|Chat|2025-06-30
129923|45585|Email|2025-06-27
129924|88314|Email|2025-06-25
129925|80180|Call|2025-06-30
129926|46451|Chat|2025-06-28
129927|38027|Chat|2025-06-30
129928|78282|Email|2025-06-30
129929|51498|Call|2025-06-29
129930|78105|Chat|2025-06-27
129931|15403|Email|2025-06-25
129932|49505|Email|2025-06-25
129933|37996|Email|2025-06-28
129934|99422|Call|2025-06-29
129935|21666|Chat|2025-06-26
129936|78041|Email|2025-06-29
129937|32778|Chat|2025-06-27
129938|58628|Chat|2025-06-28
129939|73187|Chat|2025-06-27
129940|12101|Chat|2025-06-28
129941|80880|Email|2025-06-28
129942|39812|Email|2025-06-29
129943|58353|Chat|2025-06-25
129944|85814|Email|2025-06-29
129945|12474|Chat|2025-06-27
129946|79457|Chat|2025-06-27
129947|87955|Call|2025-06-27
129948|11986|Chat|2025-06-25
129949|46797|Chat|2025-06-29
129950|82218|Chat|2025-06-27
129951|92379|Email|2025-06-25
129952|70350|Chat|2025-07-01
129953|51972|Chat|2025-06-28
129954|17574|Chat|2025-06-28
129955|51759|Email|2025-06-25
129956|13603|Email|2025-06-27
129957|6611|Chat|2025-06-26
129958|32333|Call|2025-06-25
129959|62366|Chat|2025-06-27
129960|71951|Chat|2025-06-30
129961|36278|Chat|2025-06-23
129962|38157|Call|2025-06-30
129963|83107|Chat|2025-06-30
129964|13073|Chat|2025-06-26
129965|83900|Chat|2025-06-27
129966|28182|Email|2025-07-01
129967|18309|Email|2025-06-28
129968|49506|Chat|2025-06-28
129969|94053|Chat|2025-06-26
129970|27021|Call|2025-06-24
129971|58920|Email|2025-06-28
129972|28887|Email|2025-06-26
129973|83283|Email|2025-06-26
129974|6017|Chat|2025-06-26
129975|4149|Chat|2025-06-26
129976|94691|Chat|2025-06-26
129977|87728|Chat|2025-06-24
129978|99023|Email|2025-06-23
129979|97460|Email|2025-06-28
129980|13453|Email|2025-06-26
129981|33610|Email|2025-06-28
129982|65213|Chat|2025-06-28
129983|18934|Chat|2025-06-27
129984|95838|Chat|2025-06-30
129985|35051|Email|2025-06-29
129986|58154|Chat|2025-06-28
129987|86495|Email|2025-06-27
129988|92054|Chat|2025-06-26
129989|13834|Call|2025-06-26
129990|33863|Chat|2025-07-01
129991|59195|Chat|2025-06-29
129992|53318|Chat|2025-06-27
129993|2442|Chat|2025-06-30
129994|42436|Chat|2025-06-25
129995|2673|Chat|2025-06-25
129996|38039|Email|2025-06-28
129997|72811|Call|2025-06-29
129998|27208|Chat|2025-06-26
129999|37642|Call|2025-06-26
130000|60268|Chat|2025-06-25
130001|11166|Chat|2025-06-27
130002|77196|Email|2025-06-27
130003|90233|Chat|2025-06-29
130004|18296|Chat|2025-06-27
130005|57305|Chat|2025-06-28
130006|940|Email|2025-06-24
130007|68489|Call|2025-06-27
130008|17164|Chat|2025-06-24
130009|56251|Chat|2025-06-26
130010|56514|Call|2025-06-26
130011|60388|Email|2025-06-26
130012|94871|Chat|2025-06-28
130013|73970|Chat|2025-06-29
130014|51293|Chat|2025-06-26
130015|65474|Email|2025-06-29
130016|18511|Chat|2025-06-27
130017|75667|Chat|2025-06-29
130018|7932|Chat|2025-06-26
130019|69653|Email|2025-06-28
130020|16695|Chat|2025-06-29
130021|39336|Chat|2025-06-28
130022|43174|Chat|2025-06-28
130023|57888|Email|2025-06-30
130024|41131|Email|2025-06-25
130025|15014|Call|2025-07-01
130026|95150|Chat|2025-06-24
130027|63879|Chat|2025-06-27
130028|15094|Chat|2025-06-26
130029|99123|Chat|2025-06-26
130030|39475|Chat|2025-06-26
130031|70058|Chat|2025-06-28
130032|20379|Email|2025-06-26
130033|92912|Chat|2025-06-29
130034|71820|Chat|2025-06-24
130035|52869|Chat|2025-06-25
130036|64099|Chat|2025-06-29
130037|42520|Email|2025-06-28
130038|40758|Email|2025-06-24
130039|83332|Chat|2025-06-25
130040|6403|Chat|2025-06-26
130041|84857|Chat|2025-06-29
130042|29011|Email|2025-06-25
130043|1177|Call|2025-07-03
130044|95598|Email|2025-06-24
130045|84303|Chat|2025-06-26
130046|12026|Call|2025-06-28
130047|54291|Chat|2025-07-01
130048|48131|Chat|2025-06-27
130049|28724|Email|2025-06-27
130050|94435|Chat|2025-06-25
130051|92259|Call|2025-06-25
130052|29488|Chat|2025-06-25
130053|20090|Chat|2025-06-27
130054|41817|Chat|2025-07-01
130055|94744|Chat|2025-06-26
130056|33445|Chat|2025-06-29
130057|45343|Email|2025-06-25
130058|56979|Email|2025-06-24
130059|31201|Chat|2025-06-26
130060|38607|Email|2025-06-29
130061|29445|Chat|2025-06-25
130062|1914|Chat|2025-06-28
130063|94850|Chat|2025-06-24
130064|37093|Chat|2025-06-24
130065|84583|Email|2025-06-28
130066|28792|Email|2025-06-25
130067|68370|Email|2025-06-26
130068|33868|Chat|2025-06-28
130069|80318|Chat|2025-06-26
130070|91288|Chat|2025-06-26
130071|30385|Chat|2025-06-28
130072|87608|Chat|2025-06-30
130073|9937|Chat|2025-06-30
130074|20713|Chat|2025-06-28
130075|93590|Email|2025-06-28
130076|94597|Chat|2025-06-29
130077|22985|Email|2025-06-27
130078|27833|Chat|2025-06-29
130079|32786|Chat|2025-06-29
130080|92040|Chat|2025-06-30
130081|14698|Chat|2025-06-30
130082|57930|Call|2025-06-26
130083|49973|Chat|2025-06-28
130084|24271|Email|2025-06-28
130085|31938|Chat|2025-06-26
130086|85886|Chat|2025-06-28
130087|38111|Chat|2025-06-29
130088|54201|Chat|2025-06-29
130089|44426|Call|2025-06-27
130090|94293|Call|2025-06-26
130091|35442|Chat|2025-06-27
130092|38055|Email|2025-06-29
130093|26875|Email|2025-06-26
130094|7324|Email|2025-06-26
130095|82998|Call|2025-06-30
130096|55164|Chat|2025-06-26
130097|34737|Chat|2025-07-01
130098|67180|Email|2025-06-29
130099|57428|Chat|2025-06-29
130100|7004|Chat|2025-06-27
130101|3809|Chat|2025-06-28
130102|45854|Email|2025-06-24
130103|34062|Chat|2025-06-28
130104|69137|Chat|2025-06-26
130105|41947|Chat|2025-06-29
130106|94812|Chat|2025-06-29
130107|93182|Call|2025-06-27
130108|30008|Chat|2025-06-28
130109|71861|Chat|2025-06-29
130110|18637|Chat|2025-06-27
130111|22579|Chat|2025-06-26
130112|61424|Call|2025-06-29
130113|54795|Email|2025-06-27
130114|35944|Chat|2025-06-25
130115|177|Chat|2025-06-27
130116|92118|Email|2025-06-25
130117|90030|Chat|2025-06-29
130118|6753|Call|2025-06-27
130119|68752|Chat|2025-07-01
130120|54025|Chat|2025-06-24
130121|23537|Chat|2025-06-28
130122|81967|Chat|2025-06-27
130123|30909|Email|2025-06-25
130124|55418|Chat|2025-06-29
130125|87347|Email|2025-06-27
130126|68994|Chat|2025-06-25
130127|26034|Chat|2025-06-26
130128|87083|Chat|2025-06-25
130129|11186|Call|2025-06-24
130130|75942|Email|2025-06-30
130131|2013|Chat|2025-06-30
130132|11632|Chat|2025-06-25
130133|84286|Chat|2025-06-28
130134|82645|Chat|2025-07-01
130135|37989|Email|2025-06-29
130136|59427|Chat|2025-06-26
130137|76752|Chat|2025-06-24
130138|33765|Chat|2025-06-26
130139|49889|Email|2025-06-28
130140|1902|Chat|2025-06-26
130141|37032|Email|2025-06-28
130142|21394|Chat|2025-06-26
130143|44393|Chat|2025-06-30
130144|30699|Chat|2025-06-29
130145|79246|Call|2025-06-29
130146|51529|Chat|2025-06-27
130147|56472|Chat|2025-06-28
130148|72219|Email|2025-06-24
130149|66739|Chat|2025-06-24
130150|92441|Chat|2025-06-27
130151|95163|Chat|2025-06-23
130152|24672|Chat|2025-06-29
130153|24320|Chat|2025-06-27
130154|82614|Chat|2025-06-26
130155|3771|Chat|2025-06-28
130156|83627|Chat|2025-06-25
130157|99318|Email|2025-06-27
130158|5741|Chat|2025-06-27
130159|51163|Chat|2025-06-29
130160|33079|Chat|2025-06-24
130161|23457|Email|2025-06-28
130162|81974|Chat|2025-06-29
130163|10534|Email|2025-06-27
130164|59403|Chat|2025-06-24
130165|94348|Email|2025-06-27
130166|4167|Email|2025-06-23
130167|80978|Chat|2025-06-28
130168|37592|Email|2025-06-26
130169|82748|Chat|2025-06-28
130170|15447|Chat|2025-06-29
130171|49717|Chat|2025-06-24
130172|73043|Chat|2025-06-27
130173|28437|Chat|2025-06-27
130174|97710|Email|2025-06-28
130175|43996|Chat|2025-06-27
130176|91201|Chat|2025-06-25
130177|24259|Chat|2025-06-26
130178|64595|Chat|2025-06-26
130179|12481|Chat|2025-06-27
130180|16063|Call|2025-06-30
130181|75175|Chat|2025-06-27
130182|99252|Chat|2025-06-27
130183|5731|Chat|2025-06-27
130184|27974|Chat|2025-06-24
130185|82644|Call|2025-06-27
130186|3051|Email|2025-07-01
130187|10544|Chat|2025-06-28
130188|81406|Chat|2025-06-24
130189|87639|Chat|2025-06-26
130190|68823|Call|2025-06-28
130191|19197|Email|2025-06-24
130192|48685|Chat|2025-06-27
130193|89026|Chat|2025-06-25
130194|64869|Call|2025-06-26
130195|22726|Chat|2025-06-25
130196|71472|Chat|2025-07-01
130197|10943|Chat|2025-06-27
130198|33866|Chat|2025-06-26
130199|3563|Email|2025-07-01
130200|17029|Call|2025-06-26
130201|78474|Email|2025-06-26
130202|15847|Email|2025-06-21
130203|12964|Chat|2025-06-25
130204|89973|Email|2025-07-01
130205|32304|Chat|2025-06-28
130206|86723|Email|2025-06-25
130207|69062|Email|2025-06-26
130208|42819|Chat|2025-07-01
130209|21815|Chat|2025-06-27
130210|35624|Email|2025-06-28
130211|20634|Email|2025-06-28
130212|20711|Chat|2025-06-25
130213|24155|Chat|2025-06-28
130214|83294|Call|2025-06-25
130215|7130|Call|2025-06-27
130216|28477|Chat|2025-06-29
130217|11335|Chat|2025-06-27
130218|27706|Chat|2025-06-29
130219|18423|Chat|2025-06-30
130220|34434|Chat|2025-06-29
130221|74133|Chat|2025-06-28
130222|78510|Email|2025-06-26
130223|55505|Email|2025-07-01
130224|61483|Email|2025-06-27
130225|12521|Email|2025-06-29
130226|24493|Email|2025-06-26
130227|64456|Email|2025-06-28
130228|74990|Call|2025-06-27
130229|57446|Chat|2025-06-27
130230|18434|Chat|2025-06-29
130231|45323|Chat|2025-06-27
130232|8549|Chat|2025-06-27
130233|37370|Chat|2025-06-30
130234|15120|Call|2025-06-23
130235|20109|Email|2025-06-22
130236|8205|Chat|2025-06-29
130237|42864|Chat|2025-06-28
130238|22426|Chat|2025-06-26
130239|308|Chat|2025-06-26
130240|97018|Chat|2025-06-27
130241|55731|Call|2025-06-27
130242|3426|Chat|2025-06-27
130243|49770|Chat|2025-06-29
130244|89121|Chat|2025-06-27
130245|16300|Chat|2025-06-28
130246|7383|Chat|2025-06-25
130247|422|Chat|2025-06-28
130248|17170|Chat|2025-06-28
130249|69653|Chat|2025-06-30
130250|16648|Chat|2025-06-27
130251|76998|Chat|2025-06-29
130252|5020|Chat|2025-06-30
130253|68343|Chat|2025-06-30
130254|42247|Email|2025-06-30
130255|10553|Chat|2025-06-27
130256|55637|Chat|2025-06-30
130257|87939|Chat|2025-06-24
130258|40902|Chat|2025-06-28
130259|83900|Chat|2025-06-26
130260|10243|Chat|2025-06-28
130261|50353|Call|2025-06-26
130262|25332|Chat|2025-06-27
130263|59061|Email|2025-07-02
130264|51727|Chat|2025-06-29
130265|55524|Chat|2025-06-27
130266|94590|Chat|2025-06-25
130267|26398|Chat|2025-07-01
130268|51619|Chat|2025-06-29
130269|637|Email|2025-06-27
130270|11733|Chat|2025-06-23
130271|39019|Chat|2025-06-26
130272|76488|Chat|2025-06-28
130273|99410|Chat|2025-06-29
130274|21696|Email|2025-06-26
130275|82100|Chat|2025-06-28
130276|2475|Chat|2025-06-27
130277|35618|Email|2025-06-26
130278|78640|Chat|2025-06-25
130279|94175|Chat|2025-06-28
130280|58051|Chat|2025-06-26
130281|27419|Call|2025-06-26
130282|37466|Chat|2025-06-25
130283|89613|Email|2025-06-28
130284|91536|Chat|2025-06-28
130285|62323|Chat|2025-06-25
130286|50109|Chat|2025-06-30
130287|34373|Chat|2025-06-27
130288|28794|Call|2025-06-29
130289|34645|Chat|2025-06-26
130290|50998|Chat|2025-06-30
130291|72936|Chat|2025-06-25
130292|22596|Email|2025-06-28
130293|55879|Chat|2025-06-27
130294|98042|Chat|2025-06-29
130295|3783|Email|2025-06-26
130296|50152|Chat|2025-06-25
130297|96849|Chat|2025-06-29
130298|63908|Chat|2025-06-27
130299|77392|Email|2025-06-28
130300|81432|Chat|2025-07-01
130301|60903|Chat|2025-06-28
130302|1404|Chat|2025-06-26
130303|736|Chat|2025-06-26
130304|43887|Call|2025-06-26
130305|87098|Email|2025-06-25
130306|72676|Chat|2025-06-26
130307|51465|Email|2025-06-26
130308|21947|Chat|2025-06-28
130309|6855|Call|2025-06-27
130310|92042|Chat|2025-06-27
130311|38988|Call|2025-06-27
130312|15383|Chat|2025-06-26
130313|54209|Chat|2025-06-27
130314|5823|Chat|2025-06-29
130315|10046|Chat|2025-06-29
130316|43798|Email|2025-06-28
130317|9308|Call|2025-06-27
130318|44416|Call|2025-06-22
130319|12182|Chat|2025-06-28
130320|79482|Chat|2025-06-29
130321|58009|Chat|2025-06-24
130322|27895|Chat|2025-06-26
130323|18554|Email|2025-06-28
130324|41322|Chat|2025-06-27
130325|60846|Chat|2025-06-25
130326|95743|Email|2025-06-26
130327|43555|Chat|2025-06-27
130328|11579|Email|2025-06-24
130329|5291|Call|2025-06-25
130330|13481|Chat|2025-06-27
130331|49011|Email|2025-06-26
130332|87856|Chat|2025-06-27
130333|76304|Chat|2025-07-02
130334|77355|Chat|2025-06-30
130335|96801|Email|2025-06-27
130336|3918|Call|2025-06-27
130337|8591|Chat|2025-06-29
130338|39659|Email|2025-06-27
130339|82838|Email|2025-06-26
130340|53201|Chat|2025-06-28
130341|46291|Chat|2025-06-29
130342|16831|Chat|2025-06-29
130343|85565|Email|2025-06-26
130344|58808|Call|2025-06-27
130345|87132|Chat|2025-06-28
130346|93866|Chat|2025-06-24
130347|76108|Call|2025-06-27
130348|19727|Call|2025-06-27
130349|71841|Chat|2025-06-22
130350|35350|Email|2025-06-28
130351|57778|Chat|2025-06-24
130352|68465|Email|2025-06-27
130353|74829|Chat|2025-06-25
130354|55683|Email|2025-06-26
130355|7226|Email|2025-06-28
130356|4941|Chat|2025-06-25
130357|92310|Chat|2025-06-25
130358|1752|Chat|2025-06-28
130359|86292|Chat|2025-06-29
130360|27747|Email|2025-06-27
130361|79888|Chat|2025-06-29
130362|74941|Call|2025-06-24
130363|6232|Email|2025-06-28
130364|47359|Chat|2025-06-28
130365|67211|Chat|2025-06-30
130366|90092|Chat|2025-06-27
130367|53328|Chat|2025-06-26
130368|26272|Chat|2025-06-28
130369|47546|Chat|2025-06-29
130370|99414|Chat|2025-06-29
130371|78741|Chat|2025-06-26
130372|56187|Email|2025-06-25
130373|44867|Chat|2025-06-26
130374|64065|Chat|2025-07-01
130375|97107|Chat|2025-06-23
130376|6968|Chat|2025-06-27
130377|45665|Chat|2025-06-24
130378|4798|Chat|2025-06-26
130379|98900|Call|2025-06-28
130380|75299|Chat|2025-07-01
130381|73729|Email|2025-06-28
130382|56059|Chat|2025-07-03
130383|70242|Chat|2025-06-26
130384|55220|Chat|2025-06-24
130385|34479|Chat|2025-06-27
130386|66018|Chat|2025-06-27
130387|35774|Chat|2025-06-28
130388|15010|Chat|2025-06-26
130389|27685|Chat|2025-06-27
130390|88348|Email|2025-06-26
130391|9245|Chat|2025-06-26
130392|29566|Chat|2025-06-30
130393|51502|Chat|2025-06-28
130394|67383|Chat|2025-06-29
130395|95649|Chat|2025-06-29
130396|67527|Email|2025-06-25
130397|44384|Chat|2025-06-27
130398|69698|Email|2025-06-29
130399|24435|Email|2025-06-28
130400|91088|Chat|2025-06-29
130401|66667|Chat|2025-06-26
130402|39294|Call|2025-06-27
130403|57526|Chat|2025-07-03
130404|49826|Chat|2025-06-26
130405|70874|Chat|2025-06-26
130406|77151|Chat|2025-06-23
130407|21660|Chat|2025-06-25
130408|95835|Email|2025-06-27
130409|31435|Chat|2025-06-27
130410|47857|Chat|2025-06-26
130411|96249|Call|2025-06-29
130412|90954|Chat|2025-06-28
130413|50476|Email|2025-06-26
130414|12683|Chat|2025-06-25
130415|59116|Email|2025-06-27
130416|3849|Call|2025-06-22
130417|57134|Chat|2025-06-29
130418|45535|Chat|2025-06-26
130419|49767|Chat|2025-06-27
130420|53632|Email|2025-06-26
130421|67191|Chat|2025-06-26
130422|50275|Email|2025-06-22
130423|43698|Chat|2025-06-26
130424|59649|Chat|2025-06-24
130425|55962|Chat|2025-06-29
130426|86179|Email|2025-06-25
130427|51727|Email|2025-06-27
130428|78048|Chat|2025-06-28
130429|56995|Call|2025-06-26
130430|93894|Chat|2025-06-28
130431|69054|Chat|2025-06-28
130432|55794|Email|2025-06-25
130433|62184|Email|2025-06-24
130434|68630|Chat|2025-06-26
130435|22660|Chat|2025-06-25
130436|11743|Chat|2025-06-26
130437|43935|Email|2025-06-26
130438|24666|Email|2025-06-29
130439|74877|Chat|2025-06-27
130440|65970|Chat|2025-06-25
130441|54162|Chat|2025-06-30
130442|4268|Call|2025-06-27
130443|90023|Chat|2025-06-27
130444|11415|Chat|2025-06-26
130445|29727|Call|2025-06-30
130446|71310|Chat|2025-06-26
130447|64154|Email|2025-06-29
130448|76532|Chat|2025-06-29
130449|89498|Chat|2025-06-29
130450|6906|Chat|2025-06-25
130451|30621|Email|2025-06-24
130452|23324|Chat|2025-06-25
130453|63243|Chat|2025-06-27
130454|20710|Chat|2025-06-26
130455|44178|Email|2025-06-26
130456|21790|Chat|2025-06-26
130457|78181|Chat|2025-06-22
130458|74950|Chat|2025-06-28
130459|10721|Chat|2025-06-25
130460|36136|Chat|2025-06-28
130461|64848|Email|2025-06-29
130462|27583|Call|2025-06-29
130463|6377|Chat|2025-06-25
130464|95122|Chat|2025-06-28
130465|49863|Call|2025-07-02
130466|48319|Chat|2025-06-27
130467|83449|Chat|2025-06-27
130468|76776|Chat|2025-06-23
130469|23200|Chat|2025-06-24
130470|38864|Email|2025-06-25
130471|36127|Chat|2025-06-27
130472|1908|Email|2025-06-28
130473|43110|Chat|2025-06-26
130474|46515|Chat|2025-06-25
130475|31992|Chat|2025-06-22
130476|37736|Chat|2025-06-28
130477|61340|Chat|2025-06-26
130478|78803|Email|2025-06-27
130479|54141|Chat|2025-06-27
130480|34783|Email|2025-06-29
130481|41855|Chat|2025-06-26
130482|85281|Chat|2025-06-26
130483|91489|Chat|2025-06-30
130484|29499|Email|2025-06-26
130485|65751|Call|2025-06-29
130486|40599|Call|2025-06-26
130487|53648|Email|2025-06-29
130488|43208|Chat|2025-06-27
130489|34723|Chat|2025-06-27
130490|44001|Chat|2025-06-30
130491|15512|Chat|2025-06-30
130492|79515|Chat|2025-06-28
130493|44127|Chat|2025-06-27
130494|9294|Chat|2025-06-25
130495|67078|Chat|2025-07-01
130496|30706|Chat|2025-06-28
130497|33540|Email|2025-06-28
130498|11378|Chat|2025-06-26
130499|21160|Chat|2025-06-28
130500|50261|Chat|2025-06-27
130501|92288|Chat|2025-06-27
130502|17883|Chat|2025-06-27
130503|90894|Email|2025-06-29
130504|98830|Chat|2025-06-28
130505|31055|Chat|2025-06-27
130506|31523|Chat|2025-06-27
130507|40777|Chat|2025-06-25
130508|7101|Call|2025-06-26
130509|92809|Chat|2025-06-27
130510|28065|Call|2025-06-28
130511|16810|Chat|2025-06-26
130512|73885|Call|2025-06-28
130513|45051|Email|2025-06-28
130514|3277|Call|2025-06-28
130515|25442|Chat|2025-06-27
130516|79765|Chat|2025-06-26
130517|72952|Chat|2025-06-28
130518|6558|Chat|2025-06-27
130519|21629|Email|2025-06-30
130520|48529|Chat|2025-06-29
130521|65572|Chat|2025-06-29
130522|3293|Call|2025-06-27
130523|17660|Email|2025-06-29
130524|41048|Chat|2025-06-28
130525|13596|Email|2025-06-23
130526|45263|Chat|2025-06-27
130527|24656|Chat|2025-06-28
130528|42387|Chat|2025-06-24
130529|95362|Email|2025-06-25
130530|16150|Chat|2025-06-28
130531|98765|Chat|2025-07-01
130532|31618|Chat|2025-06-24
130533|3918|Chat|2025-06-25
130534|55730|Email|2025-06-30
130535|63115|Call|2025-06-26
130536|2739|Email|2025-06-29
130537|9497|Call|2025-06-27
130538|97475|Email|2025-07-02
130539|98220|Chat|2025-06-26
130540|14578|Call|2025-06-27
130541|31811|Email|2025-06-25
130542|51297|Chat|2025-06-29
